system:index,count,elevation,grid_id,grid_uid,ndvi,population,rain_1d,rain_30d,rain_7d,slope,soil_moisture,soil_type,.geo
+3483+888,1,2013.12,3483500888,+3483+888,0.4995865093337165,,0.0,400.64342057704926,112.22989400227864,11.533161911964417,0.33958498985255653,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,23.931119168944054],[93.89191349617239,23.931119168944054],[93.89191349617239,23.95806862746764],[93.8649640376488,23.95806862746764],[93.8649640376488,23.931119168944054]]]}"
+3483+889,1,1819.4722222222222,3483500889,+3483+889,0.42167823513348895,,0.0,398.33466923236847,105.2208480834961,18.543820566601223,0.37763453618576537,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,23.95806862746764],[93.89191349617239,23.95806862746764],[93.89191349617239,23.985018085991225],[93.8649640376488,23.985018085991225],[93.8649640376488,23.95806862746764]]]}"
+3483+890,1,1458.0277777777778,3483500890,+3483+890,0.4512294398413764,,0.0,380.5136283636093,105.15713500976562,14.261107961336771,0.37763453618576537,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,23.985018085991225],[93.89191349617239,23.985018085991225],[93.89191349617239,24.01196754451481],[93.8649640376488,24.01196754451481],[93.8649640376488,23.985018085991225]]]}"
+3483+891,1,1409.4166666666667,3483500891,+3483+891,0.4345255295435588,,0.0,362.69258749485016,105.09342193603516,11.641098782420158,0.37763453618576537,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.01196754451481],[93.89191349617239,24.01196754451481],[93.89191349617239,24.038917003038396],[93.8649640376488,24.038917003038396],[93.8649640376488,24.01196754451481]]]}"
+3483+892,1,1217.7777777777778,3483500892,+3483+892,0.42900380657778847,,0.0,354.59880340099335,105.56650797526042,10.312468462520176,0.39270303630393366,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.038917003038396],[93.89191349617239,24.038917003038396],[93.89191349617239,24.06586646156198],[93.8649640376488,24.06586646156198],[93.8649640376488,24.038917003038396]]]}"
+3483+893,1,1246.3055555555557,3483500893,+3483+893,0.38497306323713726,,0.0,350.55191135406494,105.80305099487305,10.323995219336616,0.40023728636301814,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.06586646156198],[93.89191349617239,24.06586646156198],[93.89191349617239,24.092815920085567],[93.8649640376488,24.092815920085567],[93.8649640376488,24.06586646156198]]]}"
+3483+894,1,1057.111111111111,3483500894,+3483+894,0.4145509393678771,,0.0,340.7308032512665,110.61380322774251,8.657551738950941,0.40023728636301814,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.092815920085567],[93.89191349617239,24.092815920085567],[93.89191349617239,24.119765378609152],[93.8649640376488,24.119765378609152],[93.8649640376488,24.092815920085567]]]}"
+3483+895,1,1037.4722222222222,3483500895,+3483+895,0.4094285410311487,,0.0,335.82024919986725,113.01917934417725,8.848600543207592,0.40023728636301814,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.119765378609152],[93.89191349617239,24.119765378609152],[93.89191349617239,24.146714837132738],[93.8649640376488,24.146714837132738],[93.8649640376488,24.119765378609152]]]}"
+3483+896,1,964.1944444444445,3483500896,+3483+896,0.40139809830321205,,12.89381186167399,329.7071695129077,111.75495211283366,6.744993170102437,0.39821925199557995,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.146714837132738],[93.89191349617239,24.146714837132738],[93.89191349617239,24.173664295656323],[93.8649640376488,24.173664295656323],[93.8649640376488,24.146714837132738]]]}"
+3483+897,1,864.6388888888889,3483500897,+3483+897,0.39169754253493416,,15.472574234008789,328.48455357551575,111.50210666656494,3.454533660577403,0.3978156451220926,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.173664295656323],[93.89191349617239,24.173664295656323],[93.89191349617239,24.20061375417991],[93.8649640376488,24.20061375417991],[93.8649640376488,24.173664295656323]]]}"
+3483+898,1,817.3888888888889,3483500898,+3483+898,0.3415297228429053,,0.0,346.9471323490143,120.27132511138916,4.226874169376162,0.3978156451220926,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.20061375417991],[93.89191349617239,24.20061375417991],[93.89191349617239,24.227563212703497],[93.8649640376488,24.227563212703497],[93.8649640376488,24.20061375417991]]]}"
+3483+899,1,805.6666666666666,3483500899,+3483+899,0.31355222562948865,,2.218890349070231,346.54125312964123,119.24619547526042,3.474880263209343,0.39247467064240543,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.227563212703497],[93.89191349617239,24.227563212703497],[93.89191349617239,24.254512671227083],[93.8649640376488,24.254512671227083],[93.8649640376488,24.227563212703497]]]}"
+3483+900,1,782.0,3483500900,+3483+900,0.2661498975422647,,13.313342094421387,344.5118570327759,114.1205472946167,2.0579973802798324,0.36576979824397116,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.254512671227083],[93.89191349617239,24.254512671227083],[93.89191349617239,24.28146212975067],[93.8649640376488,24.28146212975067],[93.8649640376488,24.254512671227083]]]}"
+3483+901,1,790.4722222222222,3483500901,+3483+901,0.20944755896925926,,8.875561396280924,344.88679027557373,116.7680648167928,2.3836140686439142,0.36576979824397116,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.28146212975067],[93.89191349617239,24.28146212975067],[93.89191349617239,24.308411588274254],[93.8649640376488,24.308411588274254],[93.8649640376488,24.28146212975067]]]}"
+3483+902,1,782.6388888888889,3483500902,+3483+902,0.2107809219095442,,0.0,345.63665676116943,122.06309986114502,1.1529307464758556,0.36576979824397116,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.308411588274254],[93.89191349617239,24.308411588274254],[93.89191349617239,24.33536104679784],[93.8649640376488,24.33536104679784],[93.8649640376488,24.308411588274254]]]}"
+3483+903,1,778.9444444444445,3483500903,+3483+903,0.1870620602534877,,7.399376392364502,349.53623127937317,123.59679174423218,0.8626073189079762,0.35403097231094116,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.33536104679784],[93.89191349617239,24.33536104679784],[93.89191349617239,24.362310505321425],[93.8649640376488,24.362310505321425],[93.8649640376488,24.33536104679784]]]}"
+3483+904,1,774.3055555555555,3483500904,+3483+904,0.17126030640469658,,14.798752784729004,353.4358057975769,125.13048362731934,0.6372344478343924,0.34229214637791183,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.362310505321425],[93.89191349617239,24.362310505321425],[93.89191349617239,24.38925996384501],[93.8649640376488,24.38925996384501],[93.8649640376488,24.362310505321425]]]}"
+3483+905,1,803.3055555555555,3483500905,+3483+905,0.24599815863702032,,13.133705457051596,354.5166385968526,124.01302846272786,3.2436134645508394,0.34229214637791183,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.38925996384501],[93.89191349617239,24.38925996384501],[93.89191349617239,24.416209422368595],[93.8649640376488,24.416209422368595],[93.8649640376488,24.38925996384501]]]}"
+3483+906,1,775.9444444444445,3483500906,+3483+906,0.2646678164601326,,12.30118179321289,355.0570549964905,123.45430088043213,1.0198084923128288,0.34229214637791183,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.416209422368595],[93.89191349617239,24.416209422368595],[93.89191349617239,24.44315888089218],[93.8649640376488,24.44315888089218],[93.8649640376488,24.416209422368595]]]}"
+3483+907,1,769.6111111111111,3483500907,+3483+907,0.26608337461948395,,4.100393931070964,350.88652499516803,124.19705931345622,0.12165246500323217,0.33487241504036336,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.44315888089218],[93.89191349617239,24.44315888089218],[93.89191349617239,24.470108339415766],[93.8649640376488,24.470108339415766],[93.8649640376488,24.44315888089218]]]}"
+3483+908,1,771.8055555555555,3483500908,+3483+908,0.27339439114762676,,0.0,348.80125999450684,124.56843852996826,0.11790138493395513,0.33116254937158873,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.470108339415766],[93.89191349617239,24.470108339415766],[93.89191349617239,24.497057797939352],[93.8649640376488,24.497057797939352],[93.8649640376488,24.470108339415766]]]}"
+3483+909,1,772.25,3483500909,+3483+909,0.23728737028108704,,15.66314697265625,343.9081186056137,124.07299280166626,0.13593239430338144,0.33116254937158873,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.497057797939352],[93.89191349617239,24.497057797939352],[93.89191349617239,24.524007256462937],[93.8649640376488,24.524007256462937],[93.8649640376488,24.497057797939352]]]}"
+3483+910,1,773.25,3483500910,+3483+910,0.24710369317067993,,18.7957763671875,342.9294903278351,123.97390365600586,0.11167384011463986,0.33116254937158873,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.524007256462937],[93.89191349617239,24.524007256462937],[93.89191349617239,24.550956714986523],[93.8649640376488,24.550956714986523],[93.8649640376488,24.524007256462937]]]}"
+3483+911,1,771.9722222222222,3483500911,+3483+911,0.29378851171996856,,16.2736873626709,334.80483317375183,129.70338249206543,0.11323744379397896,0.2763109564236854,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.550956714986523],[93.89191349617239,24.550956714986523],[93.89191349617239,24.577906173510108],[93.8649640376488,24.577906173510108],[93.8649640376488,24.550956714986523]]]}"
+3483+912,1,771.1388888888889,3483500912,+3483+912,0.25198767375614906,,16.223241329193115,333.7488106091817,129.43959188461304,0.05637657197399272,0.2763109564236854,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.577906173510108],[93.89191349617239,24.577906173510108],[93.89191349617239,24.604855632033694],[93.8649640376488,24.604855632033694],[93.8649640376488,24.577906173510108]]]}"
+3483+913,1,773.75,3483500913,+3483+913,0.1972668646938271,,15.9710111618042,328.4686977863312,128.12063884735107,0.15507358819660214,0.2763109564236854,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.604855632033694],[93.89191349617239,24.604855632033694],[93.89191349617239,24.63180509055728],[93.8649640376488,24.63180509055728],[93.8649640376488,24.604855632033694]]]}"
+3483+914,1,773.1388888888889,3483500914,+3483+914,0.17990698561900192,,15.09283701578776,317.30038245519,131.83908621470133,0.11015697837703758,0.2824871736755838,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.63180509055728],[93.89191349617239,24.63180509055728],[93.89191349617239,24.658754549080868],[93.8649640376488,24.658754549080868],[93.8649640376488,24.63180509055728]]]}"
+3483+915,1,772.75,3483500915,+3483+915,0.15653656837013033,,13.336488723754883,294.9637517929077,139.27598094940186,0.07655555278890663,0.2948396081793798,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.658754549080868],[93.89191349617239,24.658754549080868],[93.89191349617239,24.685704007604453],[93.8649640376488,24.685704007604453],[93.8649640376488,24.658754549080868]]]}"
+3483+916,1,773.2222222222222,3483500916,+3483+916,0.18322092646525967,,12.889831066131592,288.26427203416824,137.58515691757202,0.10396402681039439,0.2948396081793798,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.685704007604453],[93.89191349617239,24.685704007604453],[93.89191349617239,24.71265346612804],[93.8649640376488,24.71265346612804],[93.8649640376488,24.685704007604453]]]}"
+3483+917,1,774.4722222222222,3483500917,+3483+917,0.18707818082637256,,12.4431734085083,281.5647922754288,135.8943328857422,0.1571668525122934,0.2948396081793798,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.71265346612804],[93.89191349617239,24.71265346612804],[93.89191349617239,24.739602924651624],[93.8649640376488,24.739602924651624],[93.8649640376488,24.71265346612804]]]}"
+3483+918,1,776.8888888888889,3483500918,+3483+918,0.1770961737881104,,12.923060417175293,287.49734183152515,137.1818873087565,0.18239867087039682,0.3416568129029991,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.739602924651624],[93.89191349617239,24.739602924651624],[93.89191349617239,24.76655238317521],[93.8649640376488,24.76655238317521],[93.8649640376488,24.739602924651624]]]}"
+3483+919,1,780.0277777777778,3483500919,+3483+919,0.16073663098116717,,13.163003921508789,290.46361660957336,137.82566452026367,0.20455056273688874,0.36506541526480896,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.76655238317521],[93.89191349617239,24.76655238317521],[93.89191349617239,24.793501841698795],[93.8649640376488,24.793501841698795],[93.8649640376488,24.76655238317521]]]}"
+3483+920,1,784.7777777777778,3483500920,+3483+920,0.1920824566235145,,15.277145703633627,292.4847118655841,138.6726131439209,0.5972415688965056,0.36506541526480896,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.793501841698795],[93.89191349617239,24.793501841698795],[93.89191349617239,24.82045130022238],[93.8649640376488,24.82045130022238],[93.8649640376488,24.793501841698795]]]}"
+3483+921,1,811.25,3483500921,+3483+921,0.2183756935927603,,15.699974060058594,292.8889309167862,138.84200286865234,3.9684203819682202,0.36506541526480896,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.82045130022238],[93.89191349617239,24.82045130022238],[93.89191349617239,24.847400758745966],[93.8649640376488,24.847400758745966],[93.8649640376488,24.82045130022238]]]}"
+3483+922,1,797.8611111111111,3483500922,+3483+922,0.20820688704649606,,13.837177912394205,291.5362642010053,136.08472696940103,1.683557395098938,0.345430805548867,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.847400758745966],[93.89191349617239,24.847400758745966],[93.89191349617239,24.87435021726955],[93.8649640376488,24.87435021726955],[93.8649640376488,24.847400758745966]]]}"
+3483+923,1,804.5,3483500923,+3483+923,0.20739240323503813,,13.464618682861328,291.2657308578491,135.53327178955078,1.2698806894736157,0.34150388360567835,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.87435021726955],[93.89191349617239,24.87435021726955],[93.89191349617239,24.901299675793137],[93.8649640376488,24.901299675793137],[93.8649640376488,24.87435021726955]]]}"
+3483+924,1,813.0833333333334,3483500924,+3483+924,0.20412486170729002,,0.0,297.3274072408676,142.93545055389404,1.5937704768859677,0.34150388360567835,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.901299675793137],[93.89191349617239,24.901299675793137],[93.89191349617239,24.928249134316722],[93.8649640376488,24.928249134316722],[93.8649640376488,24.901299675793137]]]}"
+3483+925,1,829.6388888888889,3483500925,+3483+925,0.2077445313334465,,4.628875096638997,297.05103105306625,141.73789612452188,1.9820851468377643,0.3483110819777398,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.928249134316722],[93.89191349617239,24.928249134316722],[93.89191349617239,24.955198592840308],[93.8649640376488,24.955198592840308],[93.8649640376488,24.928249134316722]]]}"
+3483+926,1,873.6666666666666,3483500926,+3483+926,0.22045709606673983,,27.773250579833984,295.66915011405945,135.75012397766113,2.19320880373319,0.38234707383804667,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.955198592840308],[93.89191349617239,24.955198592840308],[93.89191349617239,24.982148051363893],[93.8649640376488,24.982148051363893],[93.8649640376488,24.955198592840308]]]}"
+3483+927,1,1036.6944444444443,3483500927,+3483+927,0.31538176495167947,,18.51550038655599,297.9482526779175,134.65416844685873,7.989892456266615,0.38234707383804667,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.8649640376488,24.982148051363893],[93.89191349617239,24.982148051363893],[93.89191349617239,25.00909750988748],[93.8649640376488,25.00909750988748],[93.8649640376488,24.982148051363893]]]}"
